ID,ORIGINAL,TOKENS_EST_ID,TOKENS_EST_ORIGINAL,TOTAL_TOKENS,FIGURATIVO,REESCRITO,RESULTADO
8347Q1,−4 + ( −3 )=,4.0,8.0,12.0,,,
8359Q1,"Se x − 3 = 6, qual é o valor de x?",4.0,15.0,19.0,,,
8361Q1,"Resolva a equação x − 10,5 = −11,6.",4.0,19.0,23.0,,,
8369Q1,"Quais dos seguintes são intervalos de convergência válidos para uma série de potências?
(I) [−1, 3)
(II) (−∞, 0]
(III) [2, 2] ∪ [3, 3]
(IV) (−∞,∞)",4.0,82.0,86.0,,,
8397Q1,"Onde, no primeiro quadrante, a rosa r = sen 3θ tem uma tangente vertical?",4.0,27.0,31.0,,,
8398Q1,"Se F(3) = 8 e F′(3) = -4 então F(3,02) é aproximadamente",4.0,32.0,36.0,,,
8412Q1,"Encontre o número de inteiros n, 1 ≤ n ≤ 25 tais que n^2 + 3n + 2 é divisível por 6.",4.0,38.0,42.0,,,
8414Q1,"As diagonais do losango FGHJ se cruzam em K. Se m∠FJH = 82, encontre m∠KHJ.",4.0,37.0,41.0,,,
8420Q1,"A raiz da equação x = (1/2) + sin x usando o método de iteração: x_{k+1} = 1/2 + sin(x_k), x_0 = 1 correto para seis casas decimais é x = 1,497300. Determine o número de etapas de iteração necessárias para atingir a raiz por iteração linear. Se o processo Aitken ∆2 for usado após três aproximações estarem disponíveis, quantas iterações são necessárias?",4.0,157.0,161.0,,,
8466Q1,Um grupo de caminhantes escalou de Salt Flats (elevação de −55 pés) até Talon Bluff (elevação de 620 pés). Qual é a diferença de elevação entre Talon Bluff e Salt Flats?,4.0,66.0,70.0,,,
8495Q1,"Para a equação: 3 x − 4(x − 2) + 6 x − 8 = 0, encontre o valor de x.",4.0,34.0,38.0,,,
8513Q1,"No triângulo ACD, B está localizado no lado AC, e E está localizado no lado AD. Se AB = 3, AC = 5, CD = 3,5, ED = 3, e EB ∥ DC, qual é o comprimento de AD?",4.0,65.0,69.0,,,
8550Q1,"Suponha que você fez 10 testes independentes da forma H0: μ = 25 versus Ha: μ < 25, cada um no nível de significância α = 0,05. Qual é a probabilidade de cometer um erro Tipo I e rejeitar incorretamente um H0 verdadeiro com pelo menos um dos 10 testes?",4.0,89.0,93.0,,,
8559Q1,Encontre o produto de 5 • (−9).,4.0,12.0,16.0,,,
8564Q1,"Simplifique −4 + ​​7 • 3^2. Use uma calculadora, papel e lápis ou matemática mental.",4.0,38.0,42.0,,,
8573Q1,"Suponha que V seja um espaço vetorial real de dimensão finita n. Chame o conjunto de matrizes de V em si mesmo de M(V). Seja T em M(V). Considere os dois subespaços U = {X ∈ M(V) : TX = XT} e W = {TX − XT : X ∈ M(V)}. Qual das seguintes opções deve ser VERDADEIRA?
I. Se V tem uma base contendo apenas autovetores de T, então U = M(V).
II. dim (U) + dim (W) = n^2
III. dim (U) < n",4.0,169.0,173.0,,,
8576Q1,"Se f é uma função real continuamente diferenciável definida no intervalo aberto (-1, 4) tal que f(3) = 5 e f'(x) ≥ -1 para todo x, qual é o maior valor possível de f(0)?",4.0,67.0,71.0,,,
8577Q1,"Afirmação 1 | f : X → Y é contínua e X é compacta. f deve ser uniformemente contínua. Afirmação 2 | Se f(x), g(x) : R → R são diferenciáveis ​​em todos os lugares f(g(x)) deve ser diferenciável em todos os lugares.",4.0,92.0,96.0,,,
8585Q1,Qual é o 5º termo de uma série em que o primeiro termo é 2 e cada termo subsequente é −2 multiplicado pelo termo anterior?,4.0,41.0,45.0,,,
8601Q1,"Em quantos pontos no intervalo [0,π] f(x) = 2 sen x + sen 4x satisfaz o Teorema do Valor Médio?",4.0,38.0,42.0,,,
8671Q1,"Um botânico está interessado em testar H0: μ = 3,5 cm versus Ha: μ > 3,5, onde μ = o comprimento médio das pétalas de uma variedade de flores. Uma amostra aleatória de 50 pétalas fornece resultados significativos a um nível de significância de 5 por cento. Qual das seguintes afirmações sobre o intervalo de confiança para estimar o comprimento médio das pétalas é verdadeira?",4.0,145.0,149.0,,,
8672Q1,Considere um teste de hipótese com H0: μ = 70 e Ha: μ < 70. Qual das seguintes opções de nível de significância e tamanho de amostra resulta no maior poder do teste quando μ = 65?,4.0,70.0,74.0,,,
8693Q1,Encontre o valor da expressão 14 + (−71).,4.0,14.0,18.0,,,
8702Q1,Encontre 3 sobre 4 − 1 sobre 8.,4.0,13.0,17.0,,,
8704Q1,Afirmação 1 | Suponha que {s_n} e {t_n} sejam sequências de números complexos tais que lim_n→∞ s_n = s e lim_n→∞ tn = t. lim_n→∞ s_nt_n = st. Afirmação 2 | Existe uma sequência limitada de números reais sem subsequência convergente.,4.0,109.0,113.0,,,
8708Q1,"Afirmação 1 | Se A é conexo, o fecho de A deve ser conexo. Afirmação 2 | Toda função contínua f : (0, 1) → (0, 1) tem um ponto fixo.",4.0,61.0,65.0,,,
8727Q1,"No triângulo RST, X está localizado no lado RS, Y está localizado no lado RT, Z está localizado no lado ST, e XY e XZ são segmentos médios de △RST. Se o comprimento do lado XY é 7, o comprimento do lado RT é 13, e a medida do ângulo YXZ é 124°, qual é o comprimento do lado ST?",4.0,110.0,114.0,,,
8728Q1,"No triângulo RST, X está localizado no lado RS, Y está localizado no lado RT, Z está localizado no lado ST, e XY e XZ são segmentos médios de △RST. Se o comprimento do lado XY é 7, o comprimento do lado RT é 13, e a medida do ângulo YXZ é 124°, qual é o comprimento do lado XZ?",4.0,111.0,115.0,,,
8736Q1,"Denote m(\cdot) como medida de Lebesgue. Dado um conjunto de pontos E. Suponha que para qualquer conjunto fechado F e conjunto aberto G com F \subset E \subset G, ele vale $\sup _F {m(F)}<\inf _G {m(G)}$. O conjunto E é mensurável de Lebesgue? Responda 1 para sim e 0 para não. Retorne o número",4.0,116.0,120.0,,,
8748Q1,"Determine a multiplicidade da raiz ξ = 1, do polinômio P(x) = x^5 - 2x^4 + 4x^3 - x^2 - 7x + 5 = 0 usando divisão sintética. O que é P'(2) + P''(2)? Por favor, retorne o número decimal.",4.0,87.0,91.0,,,
8789Q1,Encontre o valor de 6 • 24 ÷ (8 − 5).,4.0,17.0,21.0,,,
8790Q1,Encontre o produto de −8 • (−4).,4.0,13.0,17.0,,,
8792Q1,Resolva a equação x + 71 = −22.,4.0,15.0,19.0,,,
8805Q1,"Suponha que P seja o conjunto de polinômios com coeficientes em Z_5 e grau menor ou igual a 7. Se o operador D envia p(x) em P para sua derivada p′(x), quais são as dimensões do espaço nulo n e o intervalo r de D?",4.0,87.0,91.0,,,
8884Q1,Qual das seguintes afirmações NÃO é verdadeira para a função de distribuição de probabilidade χ2?,4.0,42.0,46.0,,,
8886Q1,"Qual é a probabilidade de um erro do Tipo II quando um teste de hipótese está sendo conduzido no nível de significância de 10% (α = 0,10)?",4.0,51.0,55.0,,,
8924Q1,Encontre a área delimitada pela espiral r = ln θ no intervalo π <= θ <= 2π.,4.0,33.0,37.0,,,
8976Q1,"Qual das seguintes afirmações é (são) verdadeira (s)? I. Para usar um procedimento χ2, o valor esperado para cada célula de uma tabela unidirecional ou bidirecional deve ser pelo menos 5. II. Para usar procedimentos χ2, você deve ter pelo menos 2 graus de liberdade. III. Em uma tabela bidirecional 4 × 2, o número de graus de liberdade é 3.",4.0,138.0,142.0,,,
8989Q1,Identifique uma solução para a equação 5x − 5 = −10 a partir dos números fornecidos.,4.0,35.0,39.0,,,
8993Q1,Avalie −7(y − 6) para y = 8.,4.0,15.0,19.0,,,
9093Q1,"Uma barra de aço de comprimento L = 20 cm e área de seção transversal A = 3 cm^2 é aquecida em uma extremidade a T_1 = 300°k enquanto a outra extremidade repousa no gelo. Supondo que a transmissão de calor ocorre exclusivamente através da barra (sem perdas das paredes), calcule a massa m do gelo derretendo no tempo ∆t = 10 min. A condutividade térmica do aço é k = 0,16 cal deg^-1 sec^-1cm^-1.",4.0,154.0,158.0,,,
9154Q1,"Calcule a frequência da transição do hidrogênio n = 101 \rightarrow n = 100, onde n representa o número quântico principal.",4.0,44.0,48.0,,,
9156Q1,"Uma lente é feita de vidro flint borato para o qual ѵ (o recíproco do poder dispersivo da lente-meio) = 55,2. A distância focal da lente para luz de sódio é 30 polegadas. Encontre a distância entre as imagens vermelha e azul do sol formadas pela lente.",4.0,96.0,100.0,,,
9178Q1,"Encontre o aumento de entropia ∆S de um gás ideal de N moléculas ocupando um volume V_1, quando ele se expande para um volume V_2 sob pressão constante.",4.0,52.0,56.0,,,
9190Q1,"Um laser emite um feixe de luz monocromático, de comprimento de onda λ, que incide normalmente sobre um espelho que se move à velocidade V. Qual é a frequência de batimento entre a luz incidente e a refletida?",4.0,74.0,78.0,,,
9398Q1,"A densidade, �rho do ar em CNTP é 0,00129 g/cm3, a capacidade térmica específica a pressão constante é 0,238 cal/g - 0K, e a razão dos principais calores específicos é 1,40. Qual é o equivalente mecânico do calor?",4.0,87.0,91.0,,,
9415Q1,"Acima de um plano infinitamente grande carregando densidade de carga σ, o campo elétrico aponta para cima e é igual a σ/2εo. Qual é a magnitude e a direção do campo elétrico abaixo do plano?",4.0,74.0,78.0,,,
9535Q1,"Duas bolas eletricamente carregadas são separadas por uma curta distância, produzindo uma força de 50 μN entre elas. Mantendo a carga de cada bola a mesma, a massa de uma das bolas, mas não da outra, é dobrada. Qual é a nova força elétrica entre as bolas?",4.0,97.0,101.0,,,
9665Q1,"Uma lente fina é feita de vidro crown para o qual ѵ_1 = 60,2 [ѵ = {1 / (poder dispersivo)}] . Outra lente fina é feita de vidro flint para o qual ѵ_2 36,2. Quando as duas lentes são colocadas em contato, elas formam uma combinação acromática com distância focal de 10 cm. Encontre a distância focal de cada lente.",4.0,124.0,128.0,,,
9744Q1,"Cargas pontuais q1=50μC e q2=−25μC são colocadas a 1,0 m de distância. Qual é a força sobre uma terceira carga q3=20μC colocada no meio do caminho entre q1 e q2?",4.0,75.0,79.0,,,
9818Q1,"Um fluido de densidade ρ flui através de um tubo horizontal com viscosidade desprezível. O fluxo é aerodinâmico com vazão constante. O diâmetro do tubo no Ponto 1 é d e a velocidade do fluxo é V. Se o diâmetro do tubo no Ponto 2 for d/3, então a pressão no Ponto 2 é",4.0,101.0,105.0,,,
9910Q1,"(a) Se a direção x for normal à superfície da Terra e direcionada para cima, a força gravitacional é F_G = -Mgx˄, onde g é a aceleração da gravidade e tem o valor aproximado de 980 cm/seg^2. Calcule o trabalho realizado pela gravidade quando uma massa de 100 g cai através de 10 cm. (b) Se a partícula em (a) estava inicialmente em repouso, qual é sua energia cinética e sua velocidade no final de sua queda de 10 cm?",4.0,163.0,167.0,,,
9955Q1,"Um mergulhador está usando uma lanterna de cabeça e olhando para a superfície da água. Se o ângulo mínimo com a vertical resultando em reflexão interna total é 25∘, qual é o índice de refração da água? $\theta_{air} = 1,00$.",4.0,88.0,92.0,,,
10028Q1,Encontre a energia mínima de um oscilador harmônico simples usando o princípio da incerteza\Deltax\Deltap\geqh.,4.0,46.0,50.0,,,
10029Q1,Ondas estacionárias são produzidas pela superposição de duas ondas da forma y_1= 15 sen (3\pit \rule{1em}{1pt} 5x)(1) y_2 = 15 sen (3\pit + 5x)(2) Encontre a amplitude do movimento em x = 21.,4.0,83.0,87.0,,,
10040Q1,"Uma caixa de massa m desliza em uma superfície horizontal com velocidade inicial v0. Ela não sente nenhuma força além da gravidade e da força da superfície. Se o coeficiente de atrito cinético entre a caixa e a superfície é μ, quão longe a caixa desliza antes de parar?",4.0,103.0,107.0,,,
10041Q1,"Um feixe de elétrons tem velocidade de 10^7 m/s. Deseja-se usar o campo magnético da Terra, 5 × 10−5 T, para dobrar o feixe de elétrons em um círculo. Qual será o raio desse círculo?",4.0,80.0,84.0,,,
10051Q1,"Um carro se movendo com velocidade v atinge o pé de uma inclinação de ângulo θ. O carro sobe a inclinação sem usar o motor. Desprezando o atrito e a resistência do ar, qual das seguintes opções está correta sobre a magnitude da aceleração horizontal ax e da aceleração vertical ay do carro?",4.0,106.0,110.0,,,
10062Q1,Um resistor de 10 Ω transporta 10 A. A tensão através do resistor é,4.0,20.0,24.0,,,
10094Q1,"Uma hélice de avião, de momento de inércia I, está sujeita ao torque de propulsão N = N_0 (1 + \alphacos\omega_0t), e a um torque de atrito devido à resistência do ar N_f= -b\texttheta ֹ . Encontre seu movimento em estado estacionário.",4.0,98.0,102.0,,,
10163Q1,"Uma distribuição de carga esférica varia com o raio r pela equação ρ = ar, onde ρ é a densidade de carga volumétrica e a é uma constante positiva. A distribuição vai até um raio R. Qual das seguintes afirmações é verdadeira sobre a intensidade do campo elétrico devido a essa distribuição de carga a uma distância r do centro?",4.0,133.0,137.0,,,
10329Q1,"Um capacitor de 2 μF é conectado diretamente a uma bateria. Quando o capacitor está totalmente carregado, ele armazena 600 μC de carga. Um experimentador substitui o capacitor de 2 μF por três capacitores de 18 μF em série conectados à mesma bateria. Uma vez que os capacitores estão totalmente carregados, qual carga é armazenada em cada capacitor?",4.0,114.0,118.0,,,
10401Q1,"Para o sinal f(t)=3sin(200πt)+ 6sin(400πt) + sin(500πt), determine a frequência de amostragem mínima (em πHz) que satisfaz o critério de Nyquist.",4.0,61.0,65.0,,,
10415Q1,"Considere a seguinte gramática.
S → ( S )
S → x
Qual das seguintes afirmações é (são) verdadeira (s)?
I. A gramática é ambígua.
II. A gramática é adequada para análise sintática de cima para baixo.
III. A gramática é adequada para análise sintática de baixo para cima.",4.0,122.0,126.0,,,
10435Q1,Um banco de dados remoto contém 30 segundos de vídeo em movimento colorido. A sequência de vídeo é do formato (352 ́288 pixels) com digitalização RGB a 30 quadros por segundo. Encontre a taxa de dados para este vídeo em movimento em Mbits/s (3 sig. fig.).,4.0,95.0,99.0,,,
10451Q1,Declaração 1| O estimador de regressão linear tem a menor variância entre todos os estimadores não tendenciosos. Declaração 2| Os coeficientes α atribuídos aos classificadores montados pelo AdaBoost são sempre não negativos.,4.0,77.0,81.0,,,
10478Q1,"O procedimento abaixo tem como objetivo exibir o índice em uma lista de nomes exclusivos (nameList) onde um nome específico (targetName) é encontrado. Se targetName não for encontrado em nameList, o código deve exibir 0.
PROCEDIMENTO FindName (nameList, targetName)
{
index ← 0
FOR EACH name IN nameList
{
index ← index + 1
IF (name = targetName)
{
foundIndex ← index
}
ELSE
{
foundIndex ← 0
}
}
DISPLAY (foundIndex)
}
Qual das seguintes chamadas de procedimento pode ser usada para demonstrar que o procedimento NÃO funciona como pretendido?",4.0,203.0,207.0,,,
10486Q1,"Afirmação 1| Para uma variável aleatória contínua x e sua função de distribuição de probabilidade p(x), é válido que 0 ≤ p(x) ≤ 1 para todo x. Afirmação 2| A árvore de decisão é aprendida minimizando o ganho de informação.",4.0,96.0,100.0,,,
10546Q1,"Um programador escreveu o segmento de código abaixo para exibir a média de todos os elementos em uma lista chamada números. Sempre há pelo menos um número na lista.
Linha 1: count ← 0
Linha 2: sum ← 0
Linha 3: FOR EACH value IN numbers
Linha 4: {
Linha 5: count ← count + 1
Linha 6: sum ← sum + value
Linha 7: average ← sum / count
Linha 8: }
Linha 9: DISPLAY (average)

O programador quer reduzir o número de operações que são executadas quando o programa é executado. Qual alteração resultará em um programa correto com um número reduzido de operações executadas?",4.0,214.0,218.0,,,
10553Q1,Seja T(n) definido por T(1) = 7 e T(n + 1) = 3n + T(n) para todos os inteiros n ≥ 1. Qual das seguintes opções representa a ordem de crescimento de T(n) como uma função de n?,4.0,79.0,83.0,,,
10567Q1,"Seja F: K \times R \to MF:K×R→M uma PRF segura. Para m \in Mm∈M defina E(k,m) = \big[ r \gets R,\ \text{output } \big(r,\ F(k,r) \oplus m\big)\ \big]E(k,m)=[r←R, output (r, F(k,r)⊕m) ] A EE é simanticamente segura sob CPA?",4.0,122.0,126.0,,,
10585Q1,"A Airmail Express cobra pelo envio de pequenos pacotes por valores inteiros de peso. As cobranças para um peso w em libras são as seguintes:
0 < w ≤ 2 $ 4,00
2 < w ≤ 5 $ 8,00
5 < w ≤ 20 $ 15,00
A empresa não aceita pacotes que pesem mais de 20 libras. Qual das opções a seguir representa o melhor conjunto de dados (pesos) para testar um programa que calcula as taxas de envio?",4.0,144.0,148.0,,,
10588Q1,"Considere o seguinte segmento de código, que usa as variáveis ​​r, s e t.
r ← 1
s ← 2
t ← 3
r ← s
s ← t
DISPLAY (r)
DISPLAY (s)

O que é exibido como resultado da execução do segmento de código?",4.0,95.0,99.0,,,
10623Q1,"Qual das seguintes condições pode ser expressa por uma fórmula booleana nas variáveis ​​booleanas p_1, p_2, p_3, p_4 e os conectivos ∧,∨ (sem ¬)?
I. Pelo menos três de p_1, p_2, p_3, p_4 são verdadeiras.
II. Exatamente três de p_1, p_2, p_3, p_4 são verdadeiras.
III. Um número par de p_1, p_2, p_3, p_4 são verdadeiras.",4.0,170.0,174.0,,,
10633Q1,"Ao fazer regressão de mínimos quadrados com regularização (assumindo que a otimização pode ser feita exatamente), aumentar o valor do parâmetro de regularização λ aumenta o erro de teste.",4.0,69.0,73.0,,,
10637Q1,"Seja HH uma função hash Merkle-Damgard é H:X^{\leq L} \to TH:X^≤L →T. Construa um MAC a partir deste HH como segue: \ \ S(k,m) = H(k \| m) S(k,m)=H(k∥m). Este mac é inseguro porque:",4.0,93.0,97.0,,,
10655Q1,"Qual dos seguintes algoritmos tem tempo de execução Θ(n^2) no pior caso, mas Θ(n log n) em média?",4.0,44.0,48.0,,,
10713Q1,"Um programador escreveu o programa abaixo. O programa usa uma lista de números chamada numList. O programa tem como objetivo exibir a soma dos números na lista.
sum ← numList [1]
FOR EACH value IN numList
sum ← sum + value
DISPLAY sum
Para testar o programa, o programador inicializa numList para [0 , 1 , 4 , 5]. O programa exibe 10, e o programador conclui que o programa funciona conforme o esperado. Qual das seguintes opções é verdadeira?",4.0,158.0,162.0,,,
